,author.properties.image,author.properties.name,author.properties.url,author.type,claimReviewed,datePublished,itemReviewed.properties.author.properties.jobTitle,itemReviewed.properties.author.properties.name,itemReviewed.properties.author.properties.sameAs,itemReviewed.properties.author.type,itemReviewed.properties.datePublished,itemReviewed.properties.image,itemReviewed.properties.name,itemReviewed.type,reviewRating.properties.alternateName,reviewRating.properties.bestRating,reviewRating.properties.image,reviewRating.properties.ratingValue,reviewRating.properties.worstRating,reviewRating.type,sameAs,url
79,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“San Juan City Council votes unanimously to impeach Trump-hating mayor.”,2017-10-18 17:37:11 UTC,–,Various websites,www.dailyfeed.news,http://schema.org/Person,2017-10-12,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/san-juan-mayor-wasnt-impeached/
80,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,http://www.factcheck.org/,http://schema.org/Organization,"Said “more than 30 million” small businesses get “a 40 percent cut"" in their tax rate.",2017-10-18 20:49:56 UTC,President of the United States,Donald Trump,https://www.whitehouse.gov/,http://schema.org/Person,2017-10-11,https://www.factcheck.org/UploadedFiles/2016/04/Trump-Widget.jpg,"Harrisburg, Pennsylvania",http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,,http://www.factcheck.org/2017/10/trump-exaggerates-small-business-tax-cuts/
81,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,Denied he ever called Social Security a “Ponzi scheme.”,2017-10-19 21:14:55 UTC,U.S. Senator,Ted Cruz,https://www.cruz.senate.gov/,http://schema.org/Person,2017-10-18,https://www.factcheck.org/UploadedFiles/2016/05/Cruz10.png,CNN town hall debate,http://schema.org/CreativeWork,Misleading,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/misleading.png,6,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/cruz-social-security-ponzi-scheme/
82,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“Lobbyist Ed Gillespie Fought to give billions to Wall Street Banks.”,2017-10-20 23:05:27 UTC,Democratic candidate for governor,Ralph Northam,https://ralphnortham.com/,http://schema.org/Person,2017-10-09,https://www.factcheck.org/UploadedFiles/2017/10/Northam-widget.png,TV ad,http://schema.org/CreativeWork,Misleading,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/misleading.png,6,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/groundhog-friday-trump-edition/
83,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,Democratic obstruction is the reason why President Trump has had far fewer nominees confirmed compared with his predecessors.,2017-10-23 18:22:12 UTC,President of the United States,Donald Trump,https://www.whitehouse.gov/administration/president-trump,http://schema.org/Person,2017-10-16,https://www.factcheck.org/UploadedFiles/2017/01/Trump-new-widget.png,Press conference,http://schema.org/CreativeWork,Not the Whole Story,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/notthewholestory.png,4,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/whos-blame-slow-confirmations/
84,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“Now all Americans will be microchipped on the will of police.”,2017-10-24 20:08:35 UTC,–,Various websites,www.viralnewsnetwork.net,http://schema.org/Person,2017-10-22,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/no-microchips-americans/
85,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“BREAKING: 2 Democrat Congressmen On ISIS Payroll Arrested For Treason.”,2017-10-26 18:13:05 UTC,–,Various websites,nunadisbereel.com,http://schema.org/Person,2017-09-03,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/no-isis-arrests-congress/
86,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“Robert Mueller resigns after Clinton and Obama’s treachery is revealed.”,2017-10-27 18:47:50 UTC,Website,Freedum Junkshun,freedumjunkshun.com,http://schema.org/Person,2017-10-25,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/peddling-mueller-misinformation/
87,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,"“Few people [at the Trump campaign] knew the young, low level volunteer named George” Papadopoulos.",2017-10-31 21:36:35 UTC,President of the United States,Donald Trump,https://www.whitehouse.gov/administration/president-trump,http://schema.org/Person,2017-10-31,https://www.factcheck.org/UploadedFiles/2017/01/Trump-new-widget.png,Twitter,http://schema.org/CreativeWork,Not the Whole Story,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/notthewholestory.png,4,1,http://schema.org/Rating,,https://www.factcheck.org/2017/10/papadopoulos-low-level-volunteer/
88,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“Black Lives Matter THUGS Blocking Emergency Crews From Reaching Hurricane Victims.”,2017-09-01 22:06:24 UTC,–,Multiple websites,,http://schema.org/Person,2017-08-26,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,Multiple websites,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,http://webcache.googleusercontent.com/search?q=cache:jJQFjqeMrEIJ:ourlandofthefree.com/2017/08/black-lives-matter-thugs-blocking-emergency-crews-from-reaching-hurricane-victims/+&cd=1&hl=en&ct=clnk&gl=us,https://www.factcheck.org/2017/09/black-lives-matter-blocked-hurricane-relief/
89,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,Katie Couric canceled an interview with Hillary Clinton because Clinton called former President Obama a racial slur.,2017-09-03 13:09:02 UTC,–,Multiple websites,,http://schema.org/Person,2017-08-24,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,Multiple websites,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,http://webcache.googleusercontent.com/search?q=cache:twYwO36I_REJ:ourlandofthefree.com/2017/08/katie-couric-speaks-out-on-canceling-clinton-interview-it-was-over-when-she-called-him-the-n-word/+&cd=1&hl=en&ct=clnk&gl=us,https://www.factcheck.org/2017/09/katie-couric-didnt-cancel-clinton-interview/
90,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“Most economists believe that over 70 percent of corporate taxes are paid for by the workers.”,2017-09-07 21:35:43 UTC,Secretary of the Treasury,Steven Mnuchin,,http://schema.org/Person,2017-09-03,https://www.factcheck.org/UploadedFiles/2017/09/Mnuchin.png,Fox News Sunday,http://schema.org/CreativeWork,Exaggerates,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/exag.png,8,1,http://schema.org/Rating,http://www.foxnews.com/transcript/2017/09/03/sec-mnuchin-talks-cutting-off-north-korea-economically.html,https://www.factcheck.org/2017/09/benefits-corporate-tax-cut/
91,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“Clinton Foundations [sic] Sends Water To Houston…For $7 A Bottle.”,2017-09-08 18:14:54 UTC,Website,ourlandofthefree.com,,http://schema.org/Person,2017-08-30,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,ourlandofthefree.com,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,http://webcache.googleusercontent.com/search?q=cache:WgKraOPpMQ4J:ourlandofthefree.com/2017/08/breaking-clinton-foundations-sends-water-to-houston-for-7-a-bottle/+&cd=1&hl=en&ct=clnk&gl=us,https://www.factcheck.org/2017/09/clinton-foundation-isnt-charging-fema/
92,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,"There is “proof” that a U.S. Senate race in New Hampshire “was likely changed through voter fraud on November 8, 2016.”",2017-09-11 22:14:30 UTC,Vice chairman of the Presidential Commission on Election Integrity,Kris Kobach,,http://schema.org/Person,2017-09-07,https://www.factcheck.org/UploadedFiles/2017/09/Kobach.png,Breitbart op-ed,http://schema.org/CreativeWork,Unsupported,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/unsupported.png,1,1,http://schema.org/Rating,http://www.breitbart.com/big-government/2017/09/07/exclusive-kobach-out-of-state-voters-changed-outcome-new-hampshire-senate-race/,https://www.factcheck.org/2017/09/kobachs-bogus-proof-voter-fraud/
93,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,"President Donald Trump’s deal with Democratic leaders “basically freezes last year’s funding in place, which is a cut of $52 billion” in the defense budget.",2017-09-12 19:21:45 UTC,U.S. Senator,John McCain,,http://schema.org/Person,2017-09-10,https://www.factcheck.org/UploadedFiles/2014/10/McCain-Ebola.jpg,CNN’s State of the Union,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,http://transcripts.cnn.com/TRANSCRIPTS/1709/10/sotu.01.html,https://www.factcheck.org/2017/09/explaining-mccains-defense-cut/
94,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“University Will Give Black Students Free Tuition As Apology For Slavery”,2017-09-13 17:28:16 UTC,Website,therightwingportal.com,,http://schema.org/Person,2017-09-06,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,therightwingportal.com,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,http://webcache.googleusercontent.com/search?q=cache:taxTA_757aIJ:www.therightwingportal.com/black-students-free-tuition/+&cd=1&hl=en&ct=clnk&gl=us,https://www.factcheck.org/2017/09/false-headline-free-tuition/
95,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,Ralph Northam “helped lead” a state agency “that gave $1.4 million to a Chinese company” that “ripped off” taxpayers.,2017-09-25 18:22:18 UTC,GOP gubernatorial candidate in Virginia,Ed Gillespie,,http://schema.org/Person,2017-09-15,https://www.factcheck.org/UploadedFiles/2017/09/Gillespie-widget.png,TV ad,http://schema.org/CreativeWork,Lacks Context,-1,https://dhpikd1t89arn.cloudfront.net/custom-rating/custom-ratings-54286308-ecf4-4772-bee5-2aa20ee28a84,-1,-1,http://schema.org/Rating,https://www.youtube.com/watch?v=aZqCL69P5CM,https://www.factcheck.org/2017/09/china-ads-virginia-race-omit/
96,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,Ralph Northam “skipped 58% of the meetings at Virginia’s economic development agency.”,2017-09-25 18:08:10 UTC,GOP gubernatorial candidate in Virginia,Ed Gillespie,,http://schema.org/Person,2017-09-15,https://www.factcheck.org/UploadedFiles/2017/09/Gillespie-widget.png,TV ad,http://schema.org/CreativeWork,Not the Whole Story,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/notthewholestory.png,4,1,http://schema.org/Rating,https://www.youtube.com/watch?v=RqUQIZr3jcU,https://www.factcheck.org/2017/09/china-ads-virginia-race-omit/
97,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“BREAKING: American Judge Just Banned Sharia Law In All 50 States.”,2017-09-26 13:01:26 UTC,Website,usaviralnews.info,,http://schema.org/Person,2017-09-15,https://www.factcheck.org/UploadedFiles/2017/07/Fake-News-widget.png,usaviralnews.info,http://schema.org/CreativeWork,False,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/false.png,7,1,http://schema.org/Rating,http://usaviralnews.info/breaking-american-judge-just-banned-sharia-law-in-all-50-states-do-you-support-this/,https://www.factcheck.org/2017/09/no-nationwide-sharia-ban/
98,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,“The world is starting to respect the United States of America again.”,2017-09-26 19:09:15 UTC,President of the United States,Donald Trump,,http://schema.org/Person,2017-09-22,https://www.factcheck.org/UploadedFiles/2017/01/Trump-new-widget.png,Campaign speech in Alabama,http://schema.org/CreativeWork,Global Surveys Suggest Not,-1,https://dhpikd1t89arn.cloudfront.net/custom-rating/custom-ratings-dca6b853-aa0a-4743-b014-88a6b66cd8bc,-1,-1,http://schema.org/Rating,https://www.c-span.org/video/?434480-1/president-trump-campaigns-alabama-senator-luther-strange&start=749,https://www.factcheck.org/2017/09/world-opinion-trump-u-s/
99,https://cdn.factcheck.org/UploadedFiles/2013/04/TransparentWebLogo.png,FactCheck.org,https://www.factcheck.org/,http://schema.org/Organization,Virginia Lt. Gov. Ralph Northam was the “deciding vote” in “favor of sanctuary cities that let dangerous illegal immigrants back on the streets.”,2017-09-27 13:40:06 UTC,GOP gubernatorial candidate in Virginia,Ed Gillespie,,http://schema.org/Person,2017-09-20,https://www.factcheck.org/UploadedFiles/2017/09/Gillespie-widget.png,TV ad,http://schema.org/CreativeWork,Misleading,11,https://s3.amazonaws.com/share-the-facts/rating_images/factcheck.org/misleading.png,6,1,http://schema.org/Rating,https://edforvirginia.com/2017/09/20/gillespie-campaign-launches-new-tv-ad-safer-communities/,https://www.factcheck.org/2017/09/ed-gillespies-sanctuary-cities-attacks/
