,author.properties.image,author.properties.name,author.properties.url,author.type,claimReviewed,datePublished,itemReviewed.properties.author.properties.jobTitle,itemReviewed.properties.author.properties.name,itemReviewed.properties.author.properties.sameAs,itemReviewed.properties.author.type,itemReviewed.properties.datePublished,itemReviewed.properties.image,itemReviewed.properties.name,itemReviewed.type,reviewRating.properties.alternateName,reviewRating.properties.bestRating,reviewRating.properties.image,reviewRating.properties.ratingValue,reviewRating.properties.worstRating,reviewRating.type,sameAs,url
85,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""According to a recent study from the University of California Riverside, (sanctuary) cities with these policies have more violent crime on average than those that don’t.""",2017-07-24 14:48:45 UTC,Attorney General,Jeff Sessions,,http://schema.org/Person,2017-07-12,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/sessions_1.jpg,in a speech,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/truth-o-meter/statements/2017/jul/24/jeff-sessions/jeff-sessions-mischaracterizes-study-sanctuary-cit/
86,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""Over $13 million worth of crops have ROTTED in California, all because no one is willing to work jobs vacated by migrants.""",2017-07-24 18:05:39 UTC,on the Internet,Bloggers,,http://schema.org/Person,2017-06-28,http://static.politifact.com.s3.amazonaws.com/mugs/mug-bloggers.jpg,in a blog post,http://schema.org/CreativeWork,Half True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-halftrue.jpg,4,1,http://schema.org/Rating,,http://www.politifact.com/punditfact/statements/2017/jul/24/blog-posting/13-million-crops-rotted-calif-because-no-one-wante/
87,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""We have been able to cut New York’s uninsured rate in half since 2013 from 10 percent to 5 percent of our population.""",2017-07-24 13:47:03 UTC,New York Attorney General,Eric Schneiderman,,http://schema.org/Person,2017-07-17,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Schneiderman_Thumbnail.jpg,New York,http://schema.org/CreativeWork,True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-true.png,6,1,http://schema.org/Rating,,http://www.politifact.com/new-york/statements/2017/jul/24/eric-schneiderman/how-has-obamacare-lowered-new-yorks-uninsured-rate/
88,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"Just 6 percent of Americans say Russia is the country’s most important issue, yet the story receives ""75 percent of the coverage"" in the media.",2017-07-23 22:23:57 UTC,White House counselor to President Donald Trump,Kellyanne Conway,,http://schema.org/Person,2017-07-22,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Conway_mug.jpg,Fox News interview,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/truth-o-meter/statements/2017/jul/23/kellyanne-conway/does-russia-take-75-percent-media-coverage/
89,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"Says Adam Putnam ""was for amnesty.""",2017-07-24 13:10:02 UTC,pollster,Tony Fabrizio,,http://schema.org/Person,2017-07-10,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/2017-07-21_14_51_19-Gage_Skidmore___Flickr.jpg,,http://schema.org/CreativeWork,Half True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-halftrue.jpg,4,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2017/jul/24/tony-fabrizio/was-adam-putnam-running-florida-governor-amnesty/
90,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""When you throw 23 million people off of health insurance -- people with cancer, people with heart disease, people with diabetes -- thousands of people will die. … This is study after study making this point.""",2017-06-27 16:24:15 UTC,Senator from Vermont,Bernie Sanders,,http://schema.org/Person,2017-06-25,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Bernie_Sanders.jpg,"In an interview on NBC's ""Meet the Press""",http://schema.org/CreativeWork,Mostly True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlytrue.jpg,5,1,http://schema.org/Rating,,http://www.politifact.com/truth-o-meter/statements/2017/jun/26/bernie-s/bernie-sanders-projection-thousands-added-deaths-g/
91,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"Preliminary murder rates in Philadelphia ""will put the murder rate at the highest of this decade in the city.""",2017-07-25 14:04:27 UTC,Attorney General,Jeff Sessions,,http://schema.org/Person,2017-07-21,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/sessions_1.jpg,In a speech,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/pennsylvania/statements/2017/jul/24/jeff-sessions/will-phillys-murder-rate-be-highest-decade-ag-jeff/
92,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"Say Oscar Pistorius ""commits suicide in prison.""",2017-07-24 19:29:31 UTC,Bloggers,Bloggers,,http://schema.org/Person,2017-07-16,http://static.politifact.com.s3.amazonaws.com/mugs/mug-bloggers.jpg,On a fake news website,http://schema.org/CreativeWork,Pants on Fire,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-pof.png,1,1,http://schema.org/Rating,,http://www.politifact.com/punditfact/statements/2017/jul/24/blog-posting/fake-newsoscar-pistorius-did-not-commit-suicide/
93,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""This is not the first time (the Russians) have been involved in our elections.""",2017-06-21 15:35:47 UTC,U.S. Senator,Richard Burr,,http://schema.org/Person,2017-06-08,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Burr.jpeg,In an interview,http://schema.org/CreativeWork,Half True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-halftrue.jpg,4,1,http://schema.org/Rating,,http://www.politifact.com/north-carolina/statements/2017/jun/20/richard-burr/heres-every-time-russian-or-soviet-spies-tried-int/
94,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,Says Johnny Depp died after being apprehended for threatening President Donald Trump’s life.,2017-06-27 19:01:13 UTC,Bloggers,Internet rumors,,http://schema.org/Person,2017-06-24,http://static.politifact.com.s3.amazonaws.com/mugs/mug-bloggers.jpg,in Internet posts,http://schema.org/CreativeWork,Pants on Fire,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-pof.png,1,1,http://schema.org/Rating,,http://www.politifact.com/punditfact/statements/2017/jun/27/blog-posting/fake-news-saga-said-depp-threatened-trump-died-fed/
95,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""Cannibals arrested in Florida claim eating human flesh cures diabetes and depression""",2017-06-20 19:25:24 UTC,website,TheMiamiGazette.com,,http://schema.org/Person,2017-05-30,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/mug-bloggers.jpg,in an Internet post,http://schema.org/CreativeWork,Pants on Fire,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-pof.png,1,1,http://schema.org/Rating,,http://www.politifact.com/punditfact/statements/2017/jun/20/miami-gazette/report-cannibals-arrested-florida-fake-news/
96,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,President Trump has signed more bills into law “than any president previously before at this stage in the game.”,2017-06-27 22:50:08 UTC,California congressman,Devin Nunes,,http://schema.org/Person,2017-06-19,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Nunes_mug.jpg,,http://schema.org/CreativeWork,False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-false.jpg,2,1,http://schema.org/Rating,,http://www.politifact.com/california/statements/2017/jun/27/devin-nunes/nunes-gets-it-wrong-trump-hasnt-signed-more-bills-/
97,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""We are seeing poverty being reduced in south St. Pete at a number larger than the national average, the state average, county or Tampa and Jacksonville.""",2017-06-27 19:03:55 UTC,St. Petersburg Mayor,Rick Kriseman,,http://schema.org/Person,2017-06-15,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/rick-kriseman1a.jpg,during a Q&A with reporters inside City Hall,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2017/jun/27/rick-kriseman/krisemans-claim-about-poverty-south-st-petersburg-/
98,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""70 percent of Florida is in drought today.""",2017-06-05 20:45:19 UTC,former vice president,Al Gore,,http://schema.org/Person,2017-06-04,http://static.politifact.com.s3.amazonaws.com/mugs/Al_Gore.jpg,,http://schema.org/CreativeWork,Mostly True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlytrue.jpg,5,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2017/jun/05/al-gore/al-gore-says-70-percent-floridas-drought-today/
99,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""Trump’s Top Scientist Pick: ‘Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer’""",2017-06-06 18:18:39 UTC,Bloggers,USPOLN.com,,http://schema.org/Person,2017-05-20,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/uspoln_logo.jpg,in a post,http://schema.org/CreativeWork,Pants on Fire,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-pof.png,1,1,http://schema.org/Rating,,http://www.politifact.com/punditfact/statements/2017/jun/06/uspoln/no-trumps-reported-pick-usda-chief-scientist-did-n/
