degree
5
9
2
7
79
15
15
4
5
8
11
13
6
4
12
11
13
19
6
4
4
9
7
4
3
2
5
10
4
5
5
26
4
4
5
4
6
3
2
15
2
2
19
9
9
5
6
7
4
14
53
4
3
4
58
5
5
7
7
20
5
6
8
5
7
1
1
4
5
13
24
67
6
5
20
6
3
5
16
9
9
5
6
6
6
26
12
46
25
31
5
4
4
4
9
8
5
4
8
8
2
13
6
9
7
4
5
5
5
1
7
1
1
9
1
13
6
4
6
13
6
5
6
10
4
5
8
4
4
7
6
7
11
6
8
4
2
7
2
5
10
5
4
3
2
8
7
4
3
4
4
6
12
3
5
6
5
13
32
6
4
4
5
4
1
6
3
8
5
7
3
2
8
10
9
5
4
12
5
2
3
4
5
14
3
129
7
20
4
6
5
6
2
4
15
4
5
4
5
2
4
15
5
3
3
10
4
12
3
6
5
3
6
4
3
6
10
5
4
12
3
6
5
7
2
4
6
7
13
7
6
5
7
4
9
12
5
6
9
5
24
17
38
11
4
57
4
25
33
20
2
10
3
22
5
4
4
6
4
5
5
37
2
4
4
4
4
15
21
5
17
5
8
4
5
5
21
27
4
6
4
10
8
6
3
5
5
5
6
5
4
4
1
5
5
3
8
6
7
5
6
5
7
5
8
6
19
4
5
6
4
4
5
9
3
5
4
41
17
13
6
5
4
6
8
2
5
4
7
5
6
6
3
5
7
12
6
49
8
47
4
4
2
4
6
6
5
3
4
3
5
4
4
5
4
5
4
6
5
5
5
4
3
10
12
4
3
26
7
9
4
93
7
5
2
5
20
12
7
6
5
24
17
10
6
61
26
4
4
7
7
4
6
4
14
5
27
5
7
15
9
6
3
5
7
6
4
2
5
3
7
4
10
3
9
5
6
10
5
15
4
7
4
6
4
6
5
4
3
5
4
5
10
3
3
4
4
12
3
10
5
5
8
7
6
5
4
5
5
8
8
4
4
7
2
15
8
5
36
3
7
5
8
6
5
6
13
3
4
10
12
5
6
5
1
5
13
12
5
6
2
7
6
2
6
7
4
3
18
4
4
3
4
11
6
5
6
13
3
5
5
12
5
6
5
8
4
5
2
5
4
4
7
13
9
5
4
6
5
4
3
4
4
4
3
38
9
5
5
6
7
4
4
6
2
4
1
9
6
3
5
5
15
5
4
5
9
15
5
6
2
5
15
3
4
4
4
6
18
5
6
4
4
3
7
5
3
5
6
13
5
13
5
10
4
3
2
5
4
4
4
4
2
10
4
7
3
3
4
7
28
5
3
2
2
5
5
11
4
5
4
1
4
8
3
4
5
4
3
7
6
4
5
4
3
1
7
6
5
5
3
4
6
4
10
3
5
2
6
11
11
5
5
3
5
4
6
4
7
4
4
4
6
4
6
4
4
11
5
6
4
3
8
18
7
3
6
10
16
2
7
5
4
3
7
5
3
2
10
7
2
5
4
9
3
5
4
15
3
6
3
4
5
5
2
5
6
4
3
5
7
2
4
5
6
4
7
6
2
6
5
5
3
3
7
3
5
4
10
5
4
15
5
3
4
6
4
6
3
6
3
5
6
8
7
2
4
2
3
3
5
4
5
4
5
9
5
4
3
5
5
4
4
5
6
5
13
4
7
4
2
4
2
5
8
4
4
4
3
5
2
5
5
9
5
5
8
4
4
7
4
7
4
3
4
3
5
4
3
6
2
7
5
5
6
4
13
4
5
4
7
5
4
15
12
5
3
6
8
5
6
5
7
4
4
4
7
4
9
6
9
5
5
4
5
8
3
5
5
4
4
6
4
4
4
5
2
3
5
4
5
4
3
4
4
4
4
5
6
5
4
12
5
4
5
6
4
2
4
8
5
5
4
11
5
7
3
6
7
4
5
5
4
4
9
5
10
1
2
4
4
6
6
5
3
4
4
4
5
4
4
6
5
6
5
4
4
6
6
12
6
5
4
5
4
2
2
5
8
2
5
5
4
4
3
3
5
5
3
5
10
20
3
3
7
4
5
4
4
6
4
3
5
3
8
1
4
5
2
9
6
5
6
4
3
3
7
1
7
3
5
20
4
3
4
5
3
4
4
2
4
6
3
11
9
4
8
4
5
3
4
5
6
5
4
5
5
3
5
3
7
3
6
3
4
7
1
4
4
6
5
3
4
6
6
4
4
5
3
7
2
5
5
4
4
4
3
5
6
4
4
1
4
4
8
6
6
7
6
5
5
5
7
7
4
4
4
4
5
5
5
4
4
3
4
6
5
4
37
6
4
6
5
6
4
4
3
2
4
4
6
4
5
5
4
5
4
3
4
5
3
3
8
4
2
2
6
3
9
3
4
5
2
5
5
4
5
4
4
4
4
2
4
6
2
5
1
3
3
6
5
3
1
5
4
3
4
6
4
1
20
7
7
19
4
2
2
22
38
22
2
12
215
2
16
11
2
5
2
2
4
5
3
2
29
11
89
20
12
4
3
2
20
14
37
3
5
12
2
16
4
3
8
6
2
26
2
34
4
25
2
2
2
11
3
2
8
2
2
13
3
4
2
2
2
2
4
8
2
16
4
3
5
2
2
6
5
2
8
2
2
2
6
2
8
2
2
2
15
8
3
13
19
5
23
5
6
5
2
4
2
24
2
12
3
8
5
2
2
6
2
3
4
4
13
2
2
2
3
2
2
3
3
2
4
2
2
2
2
3
2
36
2
16
30
4
6
3
2
3
14
3
21
4
3
4
3
2
2
3
2
2
3
7
9
5
2
2
14
14
4
2
3
2
3
6
5
5
3
2
2
2
5
2
3
5
2
2
3
10
2
4
2
2
2
14
13
2
2
3
3
3
2
3
3
4
2
3
2
6
7
12
5
5
4
2
2
12
4
5
2
13
13
3
4
2
5
6
2
5
2
12
2
3
2
8
6
2
12
3
2
8
2
2
2
2
2
2
8
2
4
2
6
3
24
2
2
2
2
2
2
3
2
2
2
3
2
2
2
2
3
2
3
3
5
2
3
2
6
2
2
9
2
3
2
3
2
11
2
2
2
5
3
4
2
2
2
2
2
2
3
2
2
10
2
6
2
4
2
3
4
2
2
2
3
2
2
2
2
2
6
2
2
3
2
2
2
2
3
9
4
2
3
6
2
2
2
12
2
3
2
2
2
4
2
3
3
11
3
2
2
2
6
2
2
2
5
4
3
28
3
2
6
2
2
2
2
2
4
7
3
3
2
3
2
3
8
2
2
2
2
2
5
2
4
2
2
2
2
8
5
3
2
3
4
2
10
6
2
3
6
5
8
2
3
11
2
2
5
3
2
2
3
2
3
20
2
3
2
5
3
2
2
4
2
4
2
3
2
2
20
3
3
2
2
13
2
2
5
2
2
2
5
5
2
2
2
3
2
2
6
2
5
2
2
2
2
2
2
6
8
6
2
24
1
5
36
13
19
6
3
9
27
39
2
7
4
3
43
10
3
6
2
42
4
14
6
11
40
39
57
17
13
3
4
12
3
3
4
3
5
4
6
2
5
4
34
61
7
2
35
8
12
1
4
105
3
4
22
8
2
1
9
7
3
8
5
1
154
27
48
2
3
2
20
4
4
4
2
5
92
14
23
3
24
8
12
36
2
4
123
5
5
6
50
3
2
3
31
19
6
1
49
2
5
28
293
15
33
116
19
8
34
42
90
101
44
23
25
6
56
53
95
4
4
28
6
5
9
24
24
54
54
29
35
20
13
13
18
55
5
4
12
15
10
14
7
5
5
19
17
25
7
13
10
9
4
19
7
8
19
6
11
11
10
5
8
5
4
8
10
6
5
5
6
5
16
12
8
6
4
7
4
6
12
5
3
13
5
6
4
5
3
9
5
56
5
6
1
2
5
12
3
3
44
2
62
18
4
3
3
4
3
3
3
4
80
8
3
10
14
2
3
2
5
6
14
4
7
4
4
6
6
8
4
4
6
12
5
7
35
3
7
4
1
39
4
4
3
46
3
3
4
3
5
7
51
1
7
3
3
21
1
48
4
4
5
3
14
6
4
3
5
45
2
5
7
6
5
11
2
14
6
5
3
2
4
4
15
2
6
32
5
8
31
14
2
5
6
24
12
4
14
5
6
2
2
50
5
5
16
6
10
2
5
3
1
4
53
4
4
2
4
4
4
6
4
7
8
4
4
4
3
4
3
15
5
4
21
1
2
4
15
3
4
1
5
1
8
8
3
4
10
5
2
3
5
17
2
13
5
3
3
5
1
2
2
3
1
5
5
24
24
5
6
3
1
3
3
12
10
3
1
2
3
6
4
4
1
29
3
6
7
3
2
8
6
5
6
1
45
7
1
6
3
4
1
3
6
8
2
1
93
2
6
176
4
4
7
7
1
1
2
4
23
2
2
3
2
2
2
6
3
4
10
3
8
4
2
3
11
3
3
4
3
4
30
3
4
3
3
20
2
16
3
3
4
2
2
3
9
69
1
2
5
18
6
1
41
1
4
4
16
5
7
5
33
12
3
5
3
4
8
3
27
2
5
4
3
5
3
3
1
1
35
4
3
2
2
4
4
2
2
3
3
5
3
1
3
2
4
4
4
1
13
30
9
3
4
2
5
3
3
4
9
5
7
7
3
6
3
4
31
3
3
1
9
1
2
2
3
1
5
2
1
8
11
7
6
6
4
32
10
3
2
1
20
7
4
12
1
12
5
12
1
5
4
42
13
2
1
4
3
9
12
3
4
7
11
3
1
4
6
2
1
4
4
2
2
3
6
4
3
4
11
4
18
4
2
18
18
6
13
23
3
3
3
4
4
3
11
2
13
3
7
4
9
3
6
2
3
4
4
4
4
3
3
4
3
4
14
8
5
6
5
4
5
3
4
3
2
3
5
11
8
6
6
4
9
5
5
5
13
4
6
4
4
5
3
4
6
9
7
7
3
4
6
6
5
7
3
5
7
6
85
3
7
3
3
6
6
3
4
5
5
3
2
4
3
3
3
3
5
4
4
5
4
3
4
2
2
3
4
4
2
3
3
3
3
3
3
8
3
5
3
3
3
6
3
4
2
3
2
3
3
2
3
3
2
3
2
3
8
3
3
2
4
5
10
13
3
65
8
37
4
6
3
51
3
3
10
4
18
2
12
9
2
3
7
8
3
2
2
7
4
5
7
2
2
2
2
5
4
2
3
4
4
3
2
2
2
2
2
2
2
4
5
4
4
3
2
2
2
3
5
6
2
3
3
3
5
4
2
4
5
3
4
9
2
2
3
2
3
3
2
2
10
24
2
12
13
14
3
3
3
3
3
4
2
3
1
3
5
6
3
2
5
1
1
2
6
1
4
2
1
2
2
1
1
4
4
9
3
8
4
2
3
2
2
5
4
5
1
5
5
3
6
23
3
5
8
5
5
5
11
3
7
3
2
6
26
3
10
2
2
2
2
7
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
2
2
2
3
2
2
10
2
4
4
14
14
2
7
2
5
7
2
33
2
1
4
3
3
12
15
8
14
6
7
10
2
2
6
2
2
2
2
2
2
2
2
3
2
2
2
44
9
52
44
11
12
19
12
10
12
21
17
8
8
4
13
7
18
3
1
1
2
6
2
1
3
26
15
1
1
1
1
2
1
28
12
8
8
30
1
42
1
1
1
1
1
13
11
4
5
1
2
7
7
1
1
16
1
4
14
105
11
8
5
8
8
9
8
6
3
4
6
37
8
1
9
5
8
1
35
5
6
29
39
6
5
7
17
7
4
1
6
1
8
1
3
3
1
7
2
1
2
2
9
3
5
2
6
3
4
7
9
1
2
1
13
2
2
2
4
5
6
28
3
1
3
2
9
1
32
3
7
9
3
5
20
20
2
1
4
50
2
12
2
1
5
1
24
8
1
7
62
6
5
1
5
4
4
2
1
8
3
3
3
3
8
2
3
3
10
13
2
1
5
2
6
3
9
4
10
10
9
7
3
3
2
5
18
4
9
4
5
3
1
3
1
4
23
10
5
4
66
2
7
2
27
19
4
5
2
5
5
5
10
13
4
4
4
5
2
12
3
16
24
73
17
6
8
22
20
13
9
7
19
22
11
12
12
11
8
13
4
8
6
21
5
4
8
15
16
8
4
5
12
5
13
9
5
7
9
5
11
4
11
5
7
6
10
10
8
5
4
5
5
7
5
6
5
4
9
4
7
3
2
3
3
3
3
3
6
2
2
4
3
4
7
1
4
5
6
2
2
5
4
10
2
1
4
1
1
4
2
4
2
2
4
7
4
3
14
3
4
3
3
8
13
2
2
17
7
2
4
4
3
3
16
1
5
1
3
5
4
2
17
1
1
1
2
1
3
2
3
3
7
4
2
3
1
1
4
1
8
2
1
4
2
4
3
7
6
6
5
4
4
4
7
4
5
3
4
3
3
4
5
2
5
1
5
5
5
6
21
6
7
2
3
4
2
1
3
2
8
4
1
6
4
4
3
2
4
2
2
3
6
4
7
1
7
2
4
2
1
1
9
3
1
3
7
2
1
7
1
2
6
4
4
2
1
1
8
3
4
3
4
2
3
4
28
6
15
6
8
18
4
4
3
5
4
3
5
3
4
5
2
4
6
1
9
2
6
6
3
3
3
5
3
3
1
7
2
1
7
1
1
2
1
8
14
2
2
2
7
2
4
4
6
28
1
8
7
4
1
8
6
4
6
4
11
10
4
3
5
3
4
2
1
3
1
6
2
1
3
3
6
5
4
2
2
6
1
7
3
3
4
4
4
3
1
2
10
5
6
11
3
3
6
3
10
2
2
5
5
4
2
3
3
4
2
4
3
4
1
8
4
3
1
9
3
3
3
2
1
2
30
22
4
1
3
3
1
4
3
3
1
1
4
10
11
2
3
13
2
3
2
2
1
4
2
1
1
1
1
2
1
4
5
2
4
9
9
11
9
7
21
4
6
9
6
2
9
4
6
7
4
5
16
5
3
5
3
7
2
5
5
4
2
2
4
4
3
2
4
4
4
5
3
21
4
3
6
2
3
3
4
4
5
4
3
4
5
5
4
3
4
3
7
4
4
3
4
4
2
10
5
5
4
4
5
6
4
6
4
4
3
3
2
2
13
3
4
5
3
4
5
16
3
4
4
3
3
6
4
3
3
2
4
5
5
44
3
5
4
11
4
4
4
6
4
3
3
13
5
2
4
4
4
5
2
8
4
4
4
2
2
5
9
4
7
4
4
3
3
5
2
5
3
5
5
3
7
2
5
6
20
4
4
3
3
2
2
4
6
4
7
6
2
5
4
5
6
4
4
6
5
6
4
3
3
3
4
5
3
4
5
2
4
5
16
3
12
4
4
2
8
2
3
3
5
2
3
10
3
3
4
3
8
3
3
3
3
4
4
3
7
5
4
3
8
2
5
5
7
3
7
3
5
5
8
6
3
4
5
14
3
4
3
4
3
2
4
2
6
4
4
3
4
3
2
5
4
4
3
2
14
5
4
4
2
6
3
5
3
4
4
2
3
4
3
9
3
3
2
4
5
2
3
4
4
4
11
3
4
4
3
3
4
3
2
15
10
6
15
4
3
8
8
9
5
6
4
2
5
2
5
8
5
7
4
3
4
4
3
2
11
2
3
6
3
3
7
3
4
19
3
7
4
5
32
2
3
2
12
3
7
14
11
7
4
5
3
3
12
3
11
2
6
9
2
3
6
8
3
8
5
15
6
8
4
3
5
3
5
2
3
15
3
3
3
3
4
6
7
6
3
3
9
6
5
14
4
4
4
2
4
6
5
9
13
4
8
4
10
3
3
4
3
3
4
3
5
3
3
4
2
6
2
1
4
3
11
12
3
3
4
4
2
3
5
5
5
3
9
2
5
2
7
4
4
5
5
6
2
9
3
5
4
9
7
21
5
3
5
3
6
7
4
6
5
3
3
9
5
1
4
7
18
3
2
4
7
3
6
3
4
4
3
4
4
4
3
5
3
5
11
2
4
4
3
4
4
7
3
6
4
8
4
5
2
12
3
4
6
2
5
2
4
6
3
7
5
4
8
9
5
4
3
3
4
7
5
3
3
4
3
8
9
26
4
4
6
12
4
5
3
2
3
11
3
4
4
3
2
4
3
14
2
9
7
14
5
3
4
3
9
10
4
4
4
5
8
3
16
6
3
3
6
4
6
7
2
12
3
2
8
9
2
5
4
3
9
5
5
5
4
2
9
9
6
3
18
4
5
6
2
2
5
4
2
2
4
9
5
3
5
3
19
16
2
14
4
2
4
3
24
3
5
4
6
3
3
2
3
7
2
3
5
6
4
6
9
5
3
4
6
5
3
6
3
4
6
3
6
1
12
9
9
5
6
4
3
7
13
2
2
2
5
3
3
1
4
6
2
2
4
12
2
3
4
1
5
2
2
4
3
3
2
3
2
1
4
9
9
4
1
1
7
4
10
3
8
4
6
8
4
3
2
6
4
5
4
1
6
5
11
1
1
4
5
3
6
2
14
5
3
3
8
4
5
3
3
3
3
1
5
3
3
6
7
1
1
2
5
24
3
2
4
6
1
3
4
3
2
4
2
5
1
4
1
2
4
5
4
5
7
2
5
12
4
3
3
1
2
1
2
3
1
2
5
4
2
2
1
2
1
3
1
1
3
2
2
1
1
1
24
6
4
3
5
4
5
3
6
6
5
6
6
5
2
2
26
2
2
1
3
3
4
1
1
1
5
3
1
3
3
4
2
2
1
4
4
3
4
4
3
6
7
3
5
1
8
3
6
3
2
5
5
7
3
2
4
14
3
6
8
5
4
3
1
4
6
2
1
3
4
7
3
1
3
1
5
9
2
1
5
2
6
2
2
9
2
2
2
2
2
4
1
3
5
4
3
2
1
4
2
3
2
2
5
3
5
1
2
3
3
1
3
4
1
2
2
4
1
4
3
2
6
4
4
1
3
3
2
1
4
2
2
2
3
4
5
8
3
4
6
3
1
9
2
1
3
1
2
1
2
7
6
3
3
5
1
5
4
1
2
2
7
2
1
2
15
2
17
11
12
8
2
7
5
4
2
5
7
5
14
4
4
16
3
1
4
3
3
6
1
7
7
1
8
3
1
25
2
1
5
2
5
3
5
4
4
3
1
1
2
4
1
2
1
1
1
2
4
4
2
6
4
1
1
3
1
4
2
4
3
5
2
4
4
5
3
3
4
3
10
9
5
5
2
2
3
2
2
2
1
1
7
1
7
12
4
5
2
3
3
1
6
7
5
4
2
2
7
3
1
1
1
2
3
1
5
2
2
9
3
1
1
3
12
3
2
7
1
7
2
3
1
4
3
1
2
4
3
2
6
2
1
3
3
3
2
3
4
2
1
5
9
7
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
5
4
3
2
1
5
7
3
4
3
2
4
5
1
6
2
4
4
1
12
3
3
1
5
2
3
3
4
5
3
4
2
4
3
4
3
1
6
3
2
7
6
3
2
4
26
1
1
8
4
1
3
1
1
2
1
1
4
4
4
1
5
1
1
4
5
8
3
2
4
1
4
1
2
1
3
4
5
1
7
3
3
4
1
1
4
1
1
1
2
5
3
2
1
8
4
1
1
2
11
5
4
4
5
5
3
1
1
3
1
4
2
2
4
1
4
3
2
1
3
4
4
1
2
1
1
2
4
5
2
4
1
1
4
5
2
1
5
3
4
2
8
1
6
2
11
3
11
4
4
4
4
1
5
6
3
3
4
3
1
1
2
4
3
4
3
3
2
1
4
7
1
4
3
4
2
4
2
3
3
5
7
1
1
1
1
7
4
4
3
3
3
2
5
3
2
5
1
2
6
5
3
4
3
4
1
3
3
3
4
1
7
4
3
5
4
5
4
3
4
1
7
3
2
6
1
1
2
4
5
1
5
4
6
1
4
3
3
4
5
5
5
5
2
1
4
3
4
4
4
4
5
2
2
2
2
5
3
5
2
2
1
7
1
7
3
2
1
3
2
5
3
2
2
3
1
7
1
1
1
1
4
4
3
6
6
2
4
9
5
2
2
2
1
4
7
11
2
1
1
11
5
3
1
33
4
24
5
5
1
2
2
3
35
1
3
1
4
3
1
1
3
5
1
3
5
2
3
4
2
5
3
1
3
4
3
4
3
1
2
5
7
3
6
2
5
3
5
2
3
4
4
7
2
2
3
4
3
1
1
2
3
1
7
3
6
3
3
4
3
2
5
4
3
2
3
1
3
3
1
1
3
4
3
4
1
4
1
3
3
1
3
1
4
3
3
1
6
11
4
3
1
1
4
1
2
3
1
3
1
4
1
5
4
1
2
4
4
7
5
6
5
4
4
3
4
4
1
1
1
4
2
1
1
4
4
6
1
2
5
1
1
10
3
3
1
1
3
4
1
1
15
1
1
3
3
3
1
1
2
5
2
1
1
4
1
4
12
1
9
1
3
5
1
5
3
1
1
2
2
3
5
4
3
5
4
3
5
3
1
1
1
3
5
1
6
2
4
3
3
3
3
1
3
2
4
1
2
8
3
2
1
1
4
3
2
4
2
1
2
1
2
1
7
2
2
3
7
1
3
3
2
5
3
2
2
4
2
2
2
1
5
3
3
5
7
5
1
2
2
3
1
4
3
3
5
6
5
1
1
1
2
4
3
8
2
2
5
3
6
2
1
3
5
2
5
1
1
4
8
3
1
2
3
2
6
18
16
18
7
5
5
4
3
3
5
4
12
1
4
4
3
2
2
1
3
7
3
1
3
3
17
3
4
2
3
1
1
4
1
3
1
2
2
1
1
1
2
1
6
5
3
3
9
8
2
1
4
7
3
2
3
7
4
2
2
2
1
6
3
2
2
3
1
4
2
5
4
4
1
1
1
3
2
1
3
4
3
1
3
3
1
3
2
2
2
2
6
1
3
1
1
1
3
4
2
3
1
1
1
2
2
1
5
4
3
1
2
8
1
3
2
3
3
5
1
1
4
23
4
10
1
2
1
2
1
1
1
2
1
5
4
6
2
3
2
3
4
2
1
4
2
4
2
1
3
5
5
4
7
5
6
5
4
4
1
2
4
2
1
6
2
3
3
2
3
3
3
2
2
2
2
3
6
2
1
1
2
1
4
3
3
3
4
3
1
14
2
3
4
4
7
2
4
4
2
3
1
4
4
1
2
1
5
2
1
2
1
1
1
4
3
12
1
2
2
2
1
2
1
6
6
1
7
3
3
3
3
1
5
4
3
1
1
1
3
1
1
1
4
4
1
5
4
2
3
4
5
1
1
1
3
3
1
1
4
1
4
3
2
1
2
1
3
6
2
4
4
4
1
1
2
1
1
5
2
1
10
2
1
5
2
3
4
1
6
1
1
2
8
3
1
1
3
2
5
3
4
4
3
3
2
3
2
1
3
4
6
1
4
4
8
1
3
1
1
1
3
6
3
2
1
3
2
1
2
3
1
4
2
5
2
1
5
5
1
1
1
4
3
1
4
4
3
4
5
4
3
3
1
3
1
1
7
2
3
5
2
2
3
1
1
2
1
3
2
5
3
2
2
5
6
6
2
5
6
1
3
4
1
12
9
4
7
1
1
5
1
4
6
1
1
6
4
4
3
5
3
7
6
2
1
3
4
3
2
5
3
3
3
4
3
4
2
1
1
2
2
2
6
1
3
4
2
3
4
1
2
4
6
3
3
5
2
2
4
2
1
4
3
5
6
3
3
3
3
1
2
2
4
8
5
5
3
3
1
4
5
2
4
3
5
4
1
4
9
8
5
6
3
4
3
3
4
1
4
2
4
5
1
3
3
3
6
5
3
4
4
8
3
2
1
3
2
2
1
1
2
6
4
4
2
1
9
1
2
1
3
2
2
3
2
3
4
6
8
2
6
2
4
4
3
2
9
3
2
1
1
4
1
3
2
3
2
4
1
6
2
2
1
1
4
1
3
7
1
2
3
3
1
1
2
3
5
1
3
6
5
4
3
4
3
1
3
2
1
3
2
6
1
5
4
5
3
3
4
1
1
1
1
6
3
4
6
1
2
6
4
4
4
5
5
4
4
4
4
3
3
1
2
3
4
1
4
1
1
3
2
4
2
1
13
3
5
4
4
5
1
1
3
3
2
1
2
1
2
7
2
1
1
1
2
1
7
2
3
5
4
4
4
4
4
4
1
2
2
1
2
2
3
4
1
1
6
5
2
3
1
4
3
12
2
7
1
6
1
7
1
7
5
5
8
3
1
1
4
4
1
3
1
3
2
5
4
1
1
2
3
6
3
1
3
2
1
2
5
3
1
4
3
2
4
2
4
8
1
2
3
11
4
1
2
4
2
4
3
1
3
4
1
1
5
1
5
2
2
3
3
3
2
5
5
3
2
4
3
1
5
1
1
1
3
3
2
1
3
2
5
3
3
1
1
2
1
3
2
1
1
3
4
3
3
4
1
1
1
3
27
1
7
5
3
7
4
3
3
3
8
3
3
1
3
2
4
4
1
2
2
4
3
2
2
1
2
3
2
3
4
2
1
8
2
3
1
3
1
1
2
3
3
1
6
6
5
6
1
2
3
1
1
3
3
19
4
3
3
3
1
1
3
3
2
4
1
2
2
1
3
1
1
2
2
3
5
2
1
4
2
2
3
4
5
4
2
1
1
3
3
8
2
3
1
1
3
3
1
2
3
5
3
2
3
2
3
4
2
3
1
1
2
6
2
1
7
4
1
5
3
1
2
3
3
5
3
3
5
4
2
1
4
2
5
4
9
2
4
2
20
7
3
7
2
1
2
1
1
1
3
5
3
3
2
3
4
2
1
3
1
3
3
2
8
1
6
4
2
4
2
3
3
1
1
8
1
1
3
1
4
1
1
2
5
4
2
4
3
3
1
1
1
3
2
1
1
3
3
1
3
5
2
2
1
2
1
3
3
3
1
3
1
1
4
1
3
3
9
5
1
1
2
8
4
1
6
5
4
4
5
5
3
3
5
3
5
3
2
1
5
3
8
2
1
6
4
3
1
1
5
2
4
3
1
1
4
1
5
1
2
5
1
7
3
5
4
12
4
1
2
1
1
3
1
4
2
3
2
3
14
2
6
1
3
2
3
2
12
1
3
1
1
4
1
6
3
3
5
5
5
2
4
7
2
3
5
3
4
3
4
1
1
1
4
2
5
3
6
2
1
2
4
4
3
2
3
1
2
1
1
2
4
5
2
1
2
1
1
1
3
4
2
3
5
1
3
1
2
3
1
3
1
9
1
3
2
1
1
2
4
1
3
4
1
1
2
3
1
2
1
5
6
2
1
3
2
4
2
1
3
1
2
1
4
2
3
5
3
1
1
3
2
1
1
1
3
1
2
4
3
3
5
3
3
1
2
2
5
4
5
3
2
6
5
5
5
2
4
1
1
7
1
3
1
1
4
3
3
4
8
4
1
2
3
6
1
1
3
6
4
4
2
2
1
6
1
1
2
3
3
2
3
1
4
4
3
4
2
3
1
3
5
4
4
2
6
4
1
6
2
2
1
4
3
2
4
1
1
1
2
4
3
3
5
2
6
3
2
1
3
2
2
2
1
1
2
1
1
1
2
6
1
2
1
1
2
2
1
5
1
4
2
1
4
2
1
3
2
2
6
5
5
6
1
4
2
4
2
1
4
5
2
1
3
1
2
1
5
4
5
1
2
3
3
1
4
2
5
3
2
1
2
6
1
3
1
2
1
4
1
1
4
2
6
1
1
3
5
2
2
4
1
1
6
1
1
3
5
4
1
1
3
3
1
3
1
2
5
4
3
2
2
1
8
2
1
2
1
1
4
2
1
1
4
2
3
3
2
6
5
1
3
3
3
1
3
4
3
3
6
3
3
7
9
3
1
3
5
3
4
3
3
4
1
4
1
1
1
3
1
5
1
5
2
4
3
2
2
2
2
1
1
4
4
2
5
3
2
1
3
4
2
1
1
1
1
1
3
2
4
1
1
3
5
5
4
5
1
1
2
1
3
1
4
5
3
3
2
2
2
8
1
5
3
4
4
1
2
6
2
3
1
3
6
2
2
5
3
6
1
5
11
5
9
4
3
2
3
4
5
6
10
2
1
4
8
3
2
1
2
1
2
5
2
1
2
3
3
3
3
4
2
2
3
1
1
6
8
2
1
4
4
4
1
3
4
1
6
2
3
4
2
4
1
3
7
5
2
3
6
3
1
1
1
2
23
8
2
1
2
4
1
3
1
1
1
11
2
1
2
8
3
4
1
3
11
3
1
1
4
1
1
1
1
5
1
3
1
4
1
2
2
1
3
4
2
1
2
3
4
